# name              	length	av.qual	#-reads	mx.cov.	av.cov	GC%	CnIUPAC	CnFunny	CnN	CnX	CnGap	CnNoCov
minuta_rep_c2083    	638	39	18	17	7.37	43.89	0	0	0	0	2	0
minuta_rep_c2084    	773	48	6	4	2.18	48.06	1	0	0	0	0	0
minuta_rep_c2085    	317	78	7	7	6.29	58.04	0	0	0	0	1	0
minuta_rep_c2086    	241	53	12	11	4.84	32.77	3	0	0	0	1	0
minuta_rep_c2087    	2646	72	97	26	9.78	44.74	2	0	0	0	22	0
minuta_rep_c2088    	295	75	59	25	12.54	42.32	2	0	0	0	1	0
minuta_rep_c2089    	1659	73	65	26	12.71	63.71	0	0	0	0	5	0
minuta_rep_c2090    	554	43	36	30	22.54	44.40	0	0	0	0	6	0
minuta_rep_c2091    	767	41	28	21	3.68	44.85	0	0	0	0	0	0
minuta_rep_c2092    	1006	51	27	20	6.51	50.20	0	0	0	0	7	0
minuta_rep_c2093    	1625	52	45	17	4.29	42.54	3	0	0	0	11	0
minuta_rep_c2094    	384	56	33	24	7.02	43.72	2	0	0	0	3	0
minuta_rep_c2095    	1195	67	27	12	6.18	44.74	6	0	0	0	10	0
minuta_rep_c2096    	1095	67	45	28	12.49	50.27	1	0	0	0	4	0
minuta_rep_c2097    	879	73	40	40	17.30	51.54	0	0	0	0	4	0
minuta_rep_c2098    	1366	77	39	17	9.94	50.55	3	0	0	0	2	0
minuta_rep_c2099    	1602	47	34	12	4.12	52.76	9	0	1	0	13	0
minuta_rep_c2100    	655	53	21	15	6.06	41.68	0	0	0	0	6	0
minuta_rep_c2101    	349	48	26	19	5.65	44.70	0	0	0	0	3	0
minuta_rep_c2102    	691	48	24	9	3.23	44.35	1	0	0	0	3	0
minuta_rep_c2103    	1267	48	35	21	6.13	42.60	4	0	0	0	11	0
minuta_rep_c2104    	364	52	27	15	7.71	41.48	0	0	0	0	4	0
minuta_rep_c2105    	993	51	32	11	4.07	43.88	4	0	0	0	13	0
minuta_rep_c2106    	570	42	10	8	3.85	39.82	0	0	0	0	4	0
minuta_rep_c2107    	959	41	26	23	6.42	50.26	0	0	0	0	3	0
minuta_rep_c2108    	321	51	18	17	4.05	44.55	0	0	0	0	1	0
minuta_rep_c2109    	1299	77	40	25	11.01	59.74	0	0	0	0	2	0
minuta_rep_c2110    	1979	56	34	16	5.85	48.41	4	0	0	0	5	0
minuta_rep_c2111    	643	46	11	8	3.99	45.33	1	0	0	0	3	0
minuta_rep_c2112    	687	66	24	13	7.31	64.92	0	0	0	0	4	0
minuta_rep_c2113    	894	74	23	20	8.46	66.44	0	0	0	0	4	0
minuta_rep_c2114    	633	53	20	18	8.42	47.78	2	0	1	0	5	0
minuta_rep_c2115    	2404	50	20	12	2.86	55.30	9	0	1	0	3	0
minuta_rep_c2116    	710	56	34	15	4.69	43.64	2	0	0	0	4	0
minuta_rep_c2117    	1144	36	23	20	4.08	42.52	0	0	1	0	2	0
minuta_rep_c2118    	1600	44	31	11	3.37	41.11	2	0	0	0	3	0
minuta_rep_c2119    	298	53	21	11	5.03	43.73	3	0	0	0	3	0
minuta_rep_c2120    	1292	65	30	23	8.22	45.36	0	0	0	0	6	0
minuta_rep_c2121    	837	66	26	25	10.12	44.44	0	0	0	0	3	0
minuta_rep_c2122    	1752	59	31	14	4.82	44.00	2	0	0	0	13	0
minuta_rep_c2123    	407	52	26	10	5.65	43.46	2	0	0	0	4	0
minuta_rep_c2124    	473	50	11	11	7.14	44.61	0	0	0	0	3	0
minuta_rep_c2125    	1438	70	29	17	7.17	44.35	4	0	0	0	4	0
minuta_rep_c2126    	663	53	12	9	4.29	42.68	0	0	0	0	2	0
minuta_rep_c2127    	2038	43	32	23	6.09	42.37	1	0	0	0	1	0
minuta_rep_c2128    	1070	52	27	22	7.67	45.04	2	0	0	0	3	0
minuta_rep_c2129    	947	56	23	11	3.99	44.50	1	0	0	0	5	0
minuta_rep_c2130    	2736	42	25	8	2.71	50.17	11	0	0	0	4	0
minuta_rep_c2131    	680	50	16	16	7.97	52.50	0	0	0	0	3	0
minuta_rep_c2132    	2558	51	24	8	3.12	63.71	6	0	0	0	4	0
minuta_rep_c2133    	1208	52	21	15	5.38	57.05	9	0	0	0	3	0
minuta_rep_c2134    	598	42	13	8	2.30	43.46	1	0	1	0	1	0
minuta_rep_c2135    	853	70	22	17	7.86	44.43	0	0	0	0	0	0
minuta_rep_c2136    	295	46	14	14	8.09	54.92	0	0	0	0	2	0
minuta_rep_c2137    	305	43	11	9	5.14	44.92	0	0	0	0	1	0
minuta_rep_c2138    	2752	66	46	16	6.56	57.62	1	0	0	0	2	0
minuta_rep_c2139    	410	53	8	8	4.81	44.75	10	0	0	0	1	0
minuta_rep_c2140    	348	49	7	6	2.51	52.89	2	0	0	0	0	0
minuta_rep_c2141    	470	36	15	12	3.06	46.81	0	0	0	0	0	0
minuta_rep_c2142    	411	61	16	16	9.95	42.82	0	0	0	0	2	0
minuta_rep_c2143    	607	33	13	12	3.98	66.23	3	0	0	0	2	0
minuta_rep_c2144    	542	40	15	14	3.13	45.02	0	0	0	0	0	0
minuta_rep_c2145    	978	66	27	21	8.93	44.68	0	0	0	0	4	0
minuta_rep_c2146    	533	63	12	8	4.61	49.72	2	0	0	0	6	0
minuta_rep_c2147    	710	65	20	14	8.08	46.90	0	0	0	0	10	0
minuta_rep_c2148    	397	44	15	14	11.21	40.81	0	0	0	0	1	0
minuta_rep_c2149    	433	40	15	15	10.28	55.43	0	0	0	0	0	0
minuta_rep_c2150    	360	38	8	8	3.01	39.33	4	0	0	0	2	0
minuta_rep_c2151    	466	35	8	7	3.02	67.61	6	0	0	0	2	0
minuta_rep_c2152    	986	52	21	13	5.58	39.78	3	0	0	0	6	0
minuta_rep_c2153    	653	59	16	14	7.47	52.69	2	0	0	0	3	0
minuta_rep_c2154    	223	41	12	12	11.36	43.50	0	0	0	0	2	0
minuta_rep_c2155    	1035	55	22	13	4.75	46.03	1	0	0	0	7	0
minuta_rep_c2156    	1651	49	20	13	4.20	43.58	1	0	0	0	1	0
minuta_rep_c2157    	857	49	31	12	5.41	45.19	5	0	0	0	7	0
minuta_rep_c2158    	891	41	13	7	3.15	42.39	4	0	0	0	5	0
minuta_rep_c2159    	186	47	8	8	3.84	42.47	0	0	0	0	0	0
minuta_rep_c2160    	223	36	9	9	7.16	33.18	0	0	0	0	1	0
minuta_rep_c2161    	447	40	14	13	6.18	44.04	2	0	0	0	2	0
minuta_rep_c2162    	285	79	14	14	12.78	51.23	0	0	0	0	2	0
minuta_rep_c2163    	249	45	13	13	11.50	42.57	0	0	0	0	1	0
minuta_rep_c2164    	610	45	7	6	2.22	52.71	1	0	0	0	1	0
minuta_rep_c2165    	161	55	12	9	4.81	44.72	0	0	0	0	0	0
minuta_rep_c2166    	186	48	15	14	7.21	46.41	5	0	0	0	1	0
minuta_rep_c2167    	283	48	7	7	4.90	39.58	0	0	0	0	1	0
minuta_rep_c2168    	607	54	16	14	8.13	36.63	1	0	0	0	4	0
minuta_rep_c2169    	1966	48	36	14	5.01	44.64	6	0	0	0	11	0
minuta_rep_c2170    	84	62	11	11	8.37	45.24	0	0	0	0	0	0
minuta_rep_c2171    	617	37	12	10	5.18	44.07	1	0	1	0	2	0
minuta_rep_c2172    	339	81	13	13	11.42	32.15	0	0	0	0	3	0
minuta_rep_c2173    	166	51	5	5	3.03	51.22	2	0	0	0	0	0
minuta_rep_c2174    	537	54	19	14	6.04	33.33	0	0	0	0	4	0
minuta_rep_c2175    	993	45	25	20	6.46	42.09	0	0	0	0	7	0
minuta_rep_c2176    	439	53	12	12	10.07	34.40	0	0	0	0	3	0
minuta_rep_c2177    	440	39	10	10	8.42	45.23	0	0	0	0	3	0
minuta_rep_c2178    	723	57	14	14	6.79	40.94	0	0	0	0	2	0
minuta_rep_c2179    	312	43	14	14	12.35	47.76	0	0	0	0	1	0
minuta_rep_c2180    	462	53	7	6	3.30	37.20	5	0	0	0	5	0
minuta_rep_c2181    	1405	38	17	11	4.28	38.86	0	0	0	0	4	0
minuta_rep_c2182    	614	46	12	11	6.54	51.72	3	0	0	0	2	0
minuta_rep_c2183    	2359	56	67	16	4.96	41.31	6	0	0	0	11	0
minuta_rep_c2184    	607	36	13	13	4.88	41.85	0	0	0	0	1	0
minuta_rep_c2185    	379	62	14	13	8.95	36.94	0	0	0	0	1	0
minuta_rep_c2186    	839	37	20	18	7.84	55.37	1	0	0	0	1	0
minuta_rep_c2187    	138	62	11	11	6.45	67.39	0	0	0	0	1	0
minuta_rep_c2188    	528	60	14	13	7.65	30.42	2	0	0	0	7	0
minuta_rep_c2189    	464	70	16	14	7.45	44.71	1	0	0	0	1	0
minuta_rep_c2190    	452	49	9	9	5.18	56.86	0	0	0	0	3	0
minuta_rep_c2191    	689	44	27	22	7.86	44.10	2	0	0	0	4	0
minuta_rep_c2192    	422	63	7	7	3.58	43.44	3	0	0	0	4	0
minuta_rep_c2193    	776	48	14	11	5.25	38.16	3	0	0	0	4	0
minuta_rep_c2194    	376	67	12	11	8.10	65.60	1	0	0	0	3	0
minuta_rep_c2195    	345	41	10	10	8.58	40.29	0	0	0	0	5	0
minuta_rep_c2196    	1595	45	22	15	4.82	40.84	0	0	1	0	3	0
minuta_rep_c2197    	394	34	10	10	5.97	45.94	0	0	0	0	0	0
minuta_rep_c2198    	977	47	17	12	4.90	65.12	5	0	0	0	5	0
minuta_rep_c2199    	808	57	8	7	3.10	44.36	1	0	0	0	3	0
minuta_rep_c2200    	432	41	8	7	5.74	57.41	0	0	0	0	2	0
minuta_rep_c2201    	150	50	15	14	6.05	46.58	4	0	0	0	1	0
minuta_rep_c2202    	455	59	11	11	7.57	47.46	2	0	0	0	5	0
minuta_rep_c2203    	419	40	10	10	8.42	36.75	0	0	0	0	5	0
minuta_rep_c2204    	696	36	8	7	3.46	71.22	1	0	0	0	2	0
minuta_rep_c2205    	307	71	10	10	6.85	54.93	3	0	0	0	4	0
minuta_rep_c2206    	734	58	19	13	7.05	42.58	6	0	0	0	1	0
minuta_rep_c2207    	376	65	15	15	13.84	33.78	0	0	0	0	0	0
minuta_rep_c2208    	302	38	7	7	5.24	43.05	0	0	0	0	3	0
minuta_rep_c2209    	471	60	7	6	3.96	44.37	0	0	0	0	3	0
minuta_rep_c2210    	125	35	11	10	5.75	47.20	0	0	0	0	1	0
minuta_rep_c2211    	287	37	6	6	4.11	43.21	0	0	0	0	0	0
minuta_rep_c2212    	2699	54	30	8	4.23	49.33	5	0	0	0	7	0
minuta_rep_c2213    	653	53	14	12	5.38	45.99	5	0	0	0	2	0
minuta_rep_c2214    	1012	51	24	16	6.78	45.54	4	0	0	0	1	0
minuta_rep_c2215    	419	65	5	5	3.90	39.33	2	0	0	0	0	0
minuta_rep_c2216    	96	38	11	11	9.10	61.46	0	0	0	0	0	0
minuta_rep_c2217    	302	79	11	11	10.26	40.40	0	0	0	0	0	0
minuta_rep_c2218    	603	46	11	11	6.97	36.98	0	0	0	0	5	0
minuta_rep_c2219    	308	39	10	10	4.54	45.78	0	0	0	0	1	0
minuta_rep_c2220    	229	37	7	7	2.28	44.54	0	0	0	0	0	0
minuta_rep_c2221    	188	53	12	11	4.99	43.09	0	0	0	0	0	0
minuta_rep_c2222    	472	35	8	8	5.97	50.21	0	0	0	0	2	0
minuta_rep_c2223    	357	62	5	5	3.04	47.59	4	0	0	0	0	0
minuta_rep_c2224    	440	39	9	9	6.29	40.00	0	0	0	0	5	0
minuta_rep_c2225    	795	44	16	12	4.86	42.57	1	0	0	0	6	0
minuta_rep_c2226    	389	51	9	9	6.43	44.22	0	0	0	0	3	0
minuta_rep_c2227    	436	39	8	8	6.79	34.71	1	0	0	0	1	0
minuta_rep_c2228    	673	45	11	11	4.69	39.97	0	0	0	0	2	0
minuta_rep_c2229    	398	61	13	13	10.57	55.53	0	0	0	0	1	0
minuta_rep_c2230    	335	43	9	9	8.73	40.00	0	0	0	0	1	0
minuta_rep_c2231    	534	60	8	7	3.34	44.57	0	0	0	0	3	0
minuta_rep_c2232    	415	76	10	10	8.33	47.71	0	0	0	0	6	0
minuta_rep_c2233    	880	52	8	6	3.11	49.83	1	0	2	0	3	0
minuta_rep_c2234    	491	36	10	9	4.00	53.56	0	0	0	0	2	0
minuta_rep_c2235    	383	38	9	8	5.37	42.56	0	0	0	0	1	0
minuta_rep_c2236    	796	48	10	9	4.07	40.00	1	0	0	0	3	0
minuta_rep_c2237    	539	67	10	10	6.66	35.99	0	0	0	0	5	0
minuta_rep_c2238    	533	67	11	11	7.33	40.90	0	0	0	0	1	0
minuta_rep_c2239    	484	75	13	11	5.82	39.00	2	0	0	0	5	0
minuta_rep_c2240    	302	39	10	10	8.77	40.73	0	0	0	0	1	0
minuta_rep_c2241    	317	39	6	6	5.33	48.58	0	0	0	0	2	0
minuta_rep_c2242    	733	37	5	4	1.94	40.30	1	0	0	0	1	0
minuta_rep_c2243    	868	40	8	5	2.26	49.88	2	0	0	0	1	0
minuta_rep_c2244    	406	60	14	13	9.33	35.47	0	0	0	0	2	0
minuta_rep_c2245    	1123	54	15	8	3.77	44.79	0	0	0	0	3	0
minuta_rep_c2246    	662	51	8	6	3.48	66.31	2	0	1	0	4	0
minuta_rep_c2247    	424	37	10	9	6.69	43.16	0	0	0	0	1	0
minuta_rep_c2248    	425	40	8	8	6.60	57.41	0	0	0	0	5	0
minuta_rep_c2249    	405	32	7	7	4.13	42.22	0	0	0	0	1	0
minuta_rep_c2250    	758	45	16	13	3.97	46.37	1	0	0	0	1	0
minuta_rep_c2251    	727	51	6	5	2.09	40.44	0	0	0	0	0	0
minuta_rep_c2252    	706	43	11	9	4.10	31.87	0	0	0	0	14	0
minuta_rep_c2253    	409	38	11	11	9.21	52.57	0	0	0	0	5	0
minuta_rep_c2254    	1332	39	10	5	2.02	47.17	9	0	0	0	4	0
minuta_rep_c2255    	530	68	13	13	7.20	51.51	0	0	0	0	0	0
minuta_rep_c2256    	751	39	12	10	4.33	56.86	0	0	0	0	5	0
minuta_rep_c2257    	491	68	17	17	11.58	42.16	0	0	0	0	1	0
minuta_rep_c2258    	762	34	10	9	2.15	46.91	0	0	1	0	1	0
minuta_rep_c2259    	404	81	11	11	9.93	44.31	0	0	0	0	4	0
minuta_rep_c2260    	576	36	8	8	3.89	67.65	1	0	0	0	9	0
minuta_rep_c2261    	257	42	15	15	14.56	56.42	0	0	0	0	0	0
minuta_rep_c2262    	890	51	10	8	3.14	45.38	2	0	0	0	0	0
minuta_rep_c2263    	181	48	5	4	2.15	42.78	1	0	0	0	0	0
minuta_rep_c2264    	343	46	12	12	3.29	44.61	0	0	0	0	1	0
minuta_rep_c2265    	423	49	19	16	12.28	61.47	0	0	0	0	3	0
minuta_rep_c2266    	262	43	9	9	8.92	57.25	0	0	0	0	2	0
minuta_rep_c2267    	672	62	20	16	8.84	52.76	1	0	0	0	7	0
minuta_rep_c2268    	428	41	6	6	5.36	49.77	0	0	0	0	3	0
minuta_rep_c2269    	341	63	7	7	5.62	31.76	1	0	0	0	2	0
minuta_rep_c2270    	498	38	9	9	5.94	45.98	0	0	0	0	1	0
minuta_rep_c2271    	731	42	8	7	3.37	41.59	0	0	0	0	1	0
minuta_rep_c2272    	526	36	9	9	4.06	51.71	0	0	0	0	0	0
minuta_rep_c2273    	385	39	9	9	4.75	57.14	0	0	0	0	2	0
minuta_rep_c2274    	224	41	5	5	3.56	45.98	0	0	0	0	0	0
minuta_rep_c2275    	351	35	6	6	4.12	41.88	0	0	0	0	1	0
minuta_rep_c2276    	315	57	8	8	6.53	45.40	0	0	0	0	3	0
minuta_rep_c2277    	730	37	8	8	4.63	51.10	0	0	0	0	2	0
minuta_rep_c2278    	449	34	7	7	5.08	50.56	0	0	0	0	5	0
minuta_rep_c2279    	81	60	5	5	3.96	46.91	0	0	0	0	0	0
minuta_rep_c2280    	354	40	7	7	6.68	46.05	0	0	0	0	2	0
minuta_rep_c2281    	422	64	7	5	3.91	37.20	0	0	0	0	3	0
minuta_rep_c2282    	786	36	7	7	2.74	41.73	0	0	0	0	4	0
minuta_rep_c2283    	362	40	7	7	5.72	50.28	0	0	0	0	4	0
minuta_rep_c2284    	1040	49	30	22	7.58	43.08	14	0	0	0	10	0
minuta_rep_c2285    	1850	55	30	10	4.62	44.09	13	0	0	0	9	0
minuta_rep_c2286    	501	41	6	4	2.08	52.01	3	0	0	0	1	0
minuta_rep_c2287    	1304	71	28	12	6.62	53.26	1	0	0	0	10	0
minuta_rep_c2288    	391	68	8	8	6.39	41.94	0	0	0	0	3	0
minuta_rep_c2289    	248	66	8	8	4.96	44.31	2	0	0	0	2	0
minuta_rep_c2290    	381	43	13	13	12.45	70.34	0	0	0	0	1	0
minuta_rep_c2291    	527	38	6	6	3.18	48.01	0	0	0	0	0	0
minuta_c2292        	519	52	11	11	6.66	41.81	0	0	0	0	3	0
minuta_rep_c2293    	484	38	8	8	6.91	54.96	0	0	0	0	7	0
minuta_rep_c2294    	117	53	10	10	6.01	45.69	1	0	0	0	0	0
minuta_rep_c2295    	499	50	13	12	5.87	37.68	0	0	0	0	1	0
minuta_rep_c2296    	766	53	15	14	6.77	54.19	2	0	0	0	0	0
minuta_rep_c2297    	1320	42	15	12	4.28	48.89	11	0	0	0	3	0
minuta_rep_c2298    	496	41	10	8	4.10	47.78	0	0	0	0	4	0
minuta_rep_c2299    	948	54	18	12	4.62	39.70	11	0	0	0	7	0
minuta_rep_c2300    	347	40	9	9	7.21	31.41	0	0	0	0	5	0
minuta_rep_c2301    	480	54	8	8	5.20	41.25	0	0	0	0	10	0
minuta_rep_c2302    	464	36	9	9	7.09	64.66	0	0	0	0	3	0
minuta_rep_c2303    	472	49	12	12	8.30	48.73	0	0	0	0	3	0
minuta_rep_c2304    	700	58	15	11	7.14	41.34	1	0	0	0	1	0
minuta_rep_c2305    	673	40	8	5	3.13	39.08	0	0	0	0	4	0
minuta_rep_c2306    	391	36	9	9	7.75	44.50	0	0	0	0	3	0
minuta_rep_c2307    	1044	44	19	12	4.13	42.95	1	0	0	0	2	0
minuta_rep_c2308    	142	53	8	7	4.19	45.07	0	0	0	0	0	0
minuta_rep_c2309    	828	46	12	7	3.29	34.83	3	0	1	0	6	0
minuta_rep_c2310    	595	73	12	10	5.99	37.14	0	0	0	0	4	0
minuta_rep_c2311    	1053	53	18	8	3.39	36.79	12	0	0	0	11	0
minuta_rep_c2312    	742	42	5	4	2.00	41.49	2	0	0	0	2	0
minuta_rep_c2313    	252	38	10	10	9.39	30.95	0	0	0	0	4	0
minuta_rep_c2314    	973	57	14	10	4.17	39.01	4	0	0	0	8	0
minuta_rep_c2315    	422	59	11	11	5.43	68.48	0	0	0	0	1	0
minuta_rep_c2316    	284	43	8	8	7.36	43.31	0	0	0	0	0	0
minuta_rep_c2317    	702	55	14	10	4.33	36.18	11	0	0	0	4	0
minuta_rep_c2318    	473	55	20	10	5.86	40.51	4	0	0	0	8	0
minuta_rep_c2319    	434	69	10	10	8.61	45.39	0	0	0	0	4	0
minuta_rep_c2320    	1434	39	21	12	3.81	46.05	3	0	0	0	6	0
minuta_rep_c2321    	1515	49	14	10	3.48	49.70	8	0	0	0	1	0
minuta_rep_c2322    	738	68	12	11	5.60	51.83	1	0	0	0	0	0
minuta_rep_c2323    	284	78	17	16	13.90	68.66	0	0	0	0	1	0
minuta_rep_c2324    	1505	42	12	7	2.53	43.48	24	0	0	0	3	0
minuta_rep_c2325    	657	37	6	5	1.83	49.77	2	0	0	0	1	0
minuta_rep_c2326    	326	41	6	5	1.81	42.15	1	0	0	0	1	0
minuta_rep_c2327    	564	41	19	9	3.15	43.79	0	0	0	0	5	0
minuta_rep_c2328    	608	44	8	6	3.45	39.14	0	0	0	0	0	0
minuta_rep_c2329    	472	38	13	13	8.42	43.22	0	0	0	0	1	0
minuta_rep_c2330    	248	42	9	9	8.87	55.24	0	0	0	0	2	0
minuta_rep_c2331    	586	39	8	8	4.32	38.63	0	0	1	0	0	0
minuta_rep_c2332    	2708	46	22	8	2.77	48.54	3	0	0	0	4	0
minuta_rep_c2333    	723	53	11	9	3.63	45.65	22	0	0	0	6	0
minuta_rep_c2334    	418	37	16	11	3.05	44.98	0	0	0	0	2	0
minuta_rep_c2335    	79	38	5	5	4.90	51.90	0	0	0	0	0	0
minuta_rep_c2336    	134	59	5	4	2.85	45.52	0	0	0	0	1	0
minuta_rep_c2337    	218	37	10	10	8.68	42.20	0	0	0	0	2	0
minuta_rep_c2338    	553	56	8	7	3.89	65.64	0	0	0	0	5	0
minuta_rep_c2339    	484	47	5	5	2.57	40.12	3	0	0	0	2	0
minuta_rep_c2340    	597	52	12	8	4.56	42.69	2	0	0	0	13	0
minuta_rep_c2341    	353	42	7	7	6.23	42.78	0	0	0	0	2	0
minuta_rep_c2342    	638	47	8	8	4.11	47.41	1	0	0	0	3	0
minuta_rep_c2343    	458	57	7	7	4.15	45.63	0	0	0	0	1	0
minuta_rep_c2344    	472	50	7	7	4.31	39.15	2	0	0	0	3	0
minuta_rep_c2345    	205	39	7	7	3.88	42.93	0	0	0	0	1	0
minuta_rep_c2346    	383	41	5	5	4.84	45.17	0	0	0	0	1	0
minuta_rep_c2347    	453	64	9	9	5.07	43.49	0	0	0	0	2	0
minuta_rep_c2348    	416	49	6	6	5.28	44.71	0	0	0	0	4	0
minuta_rep_c2349    	628	46	10	8	4.10	45.14	1	0	0	0	3	0
minuta_rep_c2350    	848	45	7	4	1.87	50.95	3	0	1	0	0	0
minuta_rep_c2351    	658	38	9	7	4.61	55.32	0	0	0	0	4	0
minuta_rep_c2352    	551	55	9	8	4.67	44.81	2	0	0	0	5	0
minuta_rep_c2353    	753	59	11	6	3.29	50.33	0	0	0	0	3	0
minuta_rep_c2354    	800	59	8	6	3.73	60.35	3	0	0	0	5	0
minuta_rep_c2355    	1130	53	13	8	3.37	41.32	7	0	0	0	2	0
minuta_rep_c2356    	1029	44	11	6	2.40	41.22	10	0	0	0	4	0
minuta_c2357        	272	70	9	9	8.03	41.18	0	0	0	0	1	0
minuta_rep_c2358    	1963	51	25	13	4.28	51.18	9	0	0	0	6	0
minuta_rep_c2359    	705	52	14	9	4.73	34.36	21	0	0	0	6	0
minuta_rep_c2360    	836	56	11	8	4.37	42.53	13	0	0	0	2	0
minuta_rep_c2361    	952	47	9	8	3.03	49.37	2	0	0	0	4	0
minuta_rep_c2362    	1955	51	19	5	2.49	44.50	18	0	0	0	6	0
minuta_rep_c2363    	583	48	5	4	1.88	38.66	1	0	0	0	0	0
minuta_rep_c2364    	581	40	5	5	1.91	61.45	0	0	0	0	0	0
minuta_c2365        	318	41	6	6	4.52	44.65	0	0	0	0	3	0
minuta_rep_c2366    	191	43	6	6	5.23	42.93	0	0	0	0	0	0
minuta_rep_c2367    	560	38	10	10	4.88	42.65	2	0	0	0	5	0
minuta_rep_c2368    	383	33	5	5	3.38	38.38	0	0	0	0	2	0
minuta_rep_c2369    	306	48	11	9	5.01	44.44	0	0	0	0	2	0
minuta_rep_c2370    	628	45	10	8	5.25	44.11	0	0	0	0	1	0
minuta_rep_c2371    	97	53	8	8	5.73	49.48	0	0	0	0	0	0
minuta_rep_c2372    	926	64	12	9	4.74	37.58	0	0	0	0	3	0
minuta_rep_c2373    	974	53	13	6	3.93	47.35	13	0	0	0	8	0
minuta_rep_c2374    	304	57	7	7	4.53	50.33	2	0	0	0	1	0
minuta_rep_c2375    	1049	36	9	6	2.41	43.32	1	0	0	0	1	0
minuta_rep_c2376    	377	42	7	7	6.41	41.91	0	0	0	0	2	0
minuta_rep_c2377    	418	46	7	5	2.54	38.52	13	0	0	0	0	0
minuta_rep_c2378    	339	37	12	10	5.02	38.64	0	0	0	0	10	0
minuta_rep_c2379    	1266	54	17	7	3.51	39.52	16	0	0	0	3	0
minuta_rep_c2380    	333	48	15	9	4.11	42.47	1	0	0	0	4	0
minuta_rep_c2381    	935	33	5	3	1.21	42.14	0	0	0	0	0	0
minuta_rep_c2382    	583	44	15	15	3.96	46.83	0	0	0	0	1	0
minuta_rep_c2383    	276	51	16	15	9.38	45.65	0	0	0	0	1	0
minuta_rep_c2384    	398	39	5	5	4.22	61.56	0	0	0	0	3	0
minuta_rep_c2385    	451	47	5	5	2.73	40.13	0	0	0	0	1	0
minuta_rep_c2386    	453	57	13	13	9.17	37.97	0	0	0	0	1	0
minuta_rep_c2387    	542	37	9	8	5.24	43.73	0	0	0	0	5	0
minuta_rep_c2388    	801	50	7	5	3.35	39.70	0	0	0	0	3	0
minuta_rep_c2389    	279	73	10	10	7.30	54.48	0	0	0	0	1	0
minuta_rep_c2390    	592	47	6	5	2.87	51.18	0	0	0	0	2	0
minuta_rep_c2391    	747	37	8	7	4.06	49.53	0	0	0	0	3	0
minuta_rep_c2392    	477	63	6	6	5.31	51.57	0	0	0	0	5	0
minuta_rep_c2393    	724	47	10	7	3.85	50.83	0	0	0	0	4	0
minuta_rep_c2394    	495	37	12	12	6.14	45.66	0	0	0	0	1	0
minuta_rep_c2395    	208	46	6	5	2.83	66.18	1	0	0	0	0	0
minuta_rep_c2396    	614	43	8	6	2.69	41.71	5	0	0	0	4	0
minuta_rep_c2397    	431	47	8	8	5.07	49.07	1	0	0	0	2	0
minuta_rep_c2398    	655	57	8	6	3.65	47.31	4	0	0	0	2	0
minuta_rep_c2399    	1100	56	19	9	5.92	47.04	3	0	0	0	4	0
minuta_rep_c2400    	697	49	9	9	4.72	45.98	1	0	0	0	5	0
minuta_rep_c2401    	381	72	6	6	4.13	43.83	0	0	0	0	3	0
minuta_rep_c2402    	339	39	5	5	3.27	61.36	0	0	0	0	0	0
minuta_rep_c2403    	247	38	9	7	3.46	44.13	0	0	0	0	0	0
minuta_rep_c2404    	796	70	15	13	7.12	42.71	0	0	0	0	4	0
minuta_rep_c2405    	423	45	6	6	3.61	45.84	2	0	0	0	2	0
minuta_rep_c2406    	425	36	12	12	6.16	36.75	6	0	0	0	1	0
minuta_rep_c2407    	208	45	6	6	2.96	38.94	0	0	0	0	0	0
minuta_rep_c2408    	585	47	8	8	4.23	50.77	0	0	0	0	8	0
minuta_rep_c2409    	185	46	7	7	3.48	63.24	0	0	0	0	0	0
minuta_rep_c2410    	1192	39	11	5	2.74	45.13	2	0	0	0	4	0
minuta_rep_c2411    	164	52	8	7	3.19	42.07	0	0	0	0	1	0
minuta_rep_c2412    	241	43	8	8	7.88	55.60	0	0	0	0	1	0
minuta_rep_c2413    	862	58	14	8	3.69	42.59	12	0	0	0	0	0
minuta_rep_c2414    	1236	43	10	8	2.77	44.32	2	0	2	0	8	0
minuta_rep_c2415    	1466	46	15	11	3.12	39.84	0	0	0	0	5	0
minuta_rep_c2416    	879	38	9	8	3.09	42.42	0	0	2	0	1	0
minuta_rep_c2417    	626	37	8	6	2.87	54.08	0	0	1	0	0	0
minuta_rep_c2418    	648	46	7	5	3.61	42.50	1	0	0	0	4	0
minuta_rep_c2419    	373	71	9	9	6.60	46.92	0	0	0	0	1	0
minuta_rep_c2420    	463	70	8	8	5.78	31.75	0	0	0	0	2	0
minuta_rep_c2421    	593	42	7	7	4.35	38.79	0	0	0	0	1	0
minuta_rep_c2422    	329	50	12	10	3.26	45.73	1	0	0	0	0	0
minuta_rep_c2423    	408	31	5	5	2.92	41.42	0	0	0	0	2	0
minuta_rep_c2424    	593	43	11	11	5.37	43.34	0	0	0	0	4	0
minuta_rep_c2425    	575	54	7	6	3.34	44.70	0	0	0	0	1	0
minuta_rep_c2426    	847	52	9	7	3.65	42.55	1	0	0	0	1	0
minuta_rep_c2427    	694	53	10	7	3.53	35.84	2	0	0	0	4	0
minuta_c2428        	778	37	9	6	2.16	41.77	0	0	0	0	0	0
minuta_rep_c2429    	183	67	6	6	5.55	62.84	0	0	0	0	0	0
